CASEID,ngrdchdc,amb_01,ats_120,ats_130,ats_140,ats_145,alndimmg,bpr_19,brthcan,brthmacr,brthprvc,yrarri,cc_20_1,cc_30_1,cc_40_1,cc_50_1,cc_60_1,cca551c,cca651c,ccdyc1c,ccmoc1c,cp_10_1,cp_20_1,csp_110a,csp_110b,cu0_132,famtype,hsdsizec,marstat,sex,dwelc,acompstc,ehg3_01b,prv,region,famincg2,ttlincg2,lanhmult,lanhome,religflg,rto_100,rto_101,slm_01,srh_110,srh_115,sts_410,sts_420,tsa_010
 9010, 0,6,6,6,6,6, 5,2,2,2,96, 6,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,40, 5,59,5,3,2,1, 1,2,6,6, 8,3,3,6,6,96
 9011, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,1,34, 7,24,2,4,4,1, 2,1,6,6,10,1,1,6,6,96
 9012, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 1,1,1,18, 2,35,3,5,4,1, 1,1,2,1, 9,4,3,6,6,96
 9013, 0,6,6,6,6,6, 7,2,2,1,96,11,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,2,27, 4,24,2,6,4,1, 3,1,6,6,10,2,1,6,6,96
 9014, 3,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,2, 6,2,3,22, 4,35,3,2,2,1, 1,1,6,6, 7,3,1,6,6,96
 9015, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 6,1,1,96, 1,35,3,6,1,1, 1,2,6,6, 8,2,2,6,6,96
 9016, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 6,1,1,96, 1,24,2,3,1,1, 2,1,6,6, 7,3,2,6,6,96
 9017, 1,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,1,1,96, 1,24,2,6,2,1, 2,1,6,6,10,1,1,6,6,96
 9018, 7,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,4,96, 1,47,4,1,1,2, 5,1,6,6, 5,5,5,6,6,96
 9019, 0,2,1,6,1,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,1,3,5, 2,1,1,38, 3,24,2,5,3,2, 4,1,6,6, 8,3,3,3,3, 4
 9020, 0,2,6,6,6,6,96,1,1,6, 2,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,2,21, 7,11,1,3,3,1, 1,1,6,6, 8,1,2,6,6,96
 9021, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,96, 1,12,1,1,1,2, 4,1,6,6,10,2,1,6,6,96
 9022, 1,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,19, 3,10,1,6,3,1, 1,1,6,6,10,2,2,6,6,96
 9023, 2,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,1,2,6,6,1, 5,1,1,22, 4,48,4,3,3,1, 1,1,6,6, 7,5,1,6,6,96
 9024, 0,2,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,3,30, 7,59,5,2,2,2, 5,2,6,6, 7,2,3,6,6,96
 9025,14,1,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,96, 1,59,5,2,2,1, 1,1,6,6,10,2,2,6,6,96
 9026, 1,6,6,6,6,6,14,6,2,4,96,12,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,4,24, 6,35,3,2,2,1, 3,2,6,6,10,3,4,6,6,96
 9027, 0,2,6,6,6,6, 1,2,2,2,96, 4,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,3,40, 6,12,1,1,1,1, 1,2,6,6, 8,3,3,6,6,96
 9028, 0,6,6,6,6,6, 2,2,2,1,96,11,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 6,1,1,18, 2,46,4,6,1,1, 3,1,6,6, 7,2,1,6,6,96
 9029, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,2,27, 5,24,2,2,2,1, 2,1,6,6, 9,1,3,6,6,96
 9030, 0,2,2,2,5,4,96,1,1,6, 4,96,1, 5,6,1, 1,6,6,96,96,1, 4,1,1,1,3,4, 2,2,1,28, 4,13,1,2,2,1, 1,1,2,1, 5,2,4,3,5, 1
 9031, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,3, 6,1,1,96, 1,10,1,4,1,1, 1,1,6,6, 9,2,1,6,6,96
 9032, 0,6,6,6,6,6, 2,2,2,4,96, 5,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,22, 6,35,3,6,6,2, 5,1,6,6, 9,1,2,6,6,96
 9033, 0,6,6,6,6,6, 6,2,2,4,96,11,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,3,20, 6,35,3,3,3,2, 5,1,6,6, 9,3,2,6,6,96
 9034, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 6,2,4,96, 1,35,3,6,1,1, 1,2,6,6, 7,1,2,6,6,96
 9035, 3,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,4,20, 2,12,1,1,1,1, 1,1,6,6, 7,4,3,6,6,96
 9036, 0,2,1,6,2,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,1,1,23, 6,47,4,6,6,1, 1,1,6,6, 7,3,2,1,6, 1
 9037, 2,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,2, 5,2,4,97, 2,24,2,2,2,1, 2,1,6,6, 8,2,2,6,6,96
 9038, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,4,96, 1,59,5,2,1,1, 1,1,6,6, 8,2,2,6,6,96
 9039, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,1,25, 4,35,3,1,1,1, 1,1,6,6,10,4,2,6,6,96
 9040, 0,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,40, 5,48,4,3,2,1, 1,1,6,6, 8,2,2,6,6,96
 9041, 0,1,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,17, 2,24,2,6,6,1, 1,1,6,6, 8,2,1,6,6,96
 9042, 6,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,2,96, 1,24,2,5,1,1, 2,1,6,6,10,4,7,6,6,96
 9043, 1,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,4,22, 6,59,5,6,4,1, 1,1,6,6,10,1,1,6,6,96
 9044, 0,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,21, 3,12,1,6,5,1, 1,1,6,6, 6,3,3,6,6,96
 9045, 3,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,96, 1,13,1,2,2,1, 1,1,6,6, 7,7,7,6,6,96
 9046, 3,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,21, 3,24,2,3,2,1, 2,1,6,6, 8,2,1,6,6,96
 9047, 0,2,6,6,6,6,96,1,2,1,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,1,21, 4,48,4,3,3,1, 1,2,6,6, 8,3,3,6,6,96
 9048, 0,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,3,25, 6,13,1,3,2,1, 2,1,6,6, 9,2,3,6,6,96
 9049, 7,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,36, 6,47,4,3,3,1, 1,1,6,6,10,4,3,6,6,96
 9050, 2,2,6,6,6,6,96,1,1,6, 2,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,23, 6,11,1,6,4,1, 1,1,6,6, 8,1,1,6,6,96
 9051, 8,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,40, 4,12,1,3,1,1, 1,1,6,6, 7,4,4,6,6,96
 9052, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,1,1,18, 2,24,2,1,1,1, 2,1,6,6, 9,2,2,6,6,96
 9053, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,4, 6,1,4,20, 2,35,3,1,1,1, 1,1,6,6, 7,2,2,6,6,96
 9054, 0,1,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,4,24, 4,12,1,3,3,1, 1,1,6,6, 7,3,3,6,6,96
 9055, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,2,36, 7,12,1,3,3,1, 1,2,6,6, 6,4,4,6,6,96
 9056, 0,2,6,6,6,6, 5,2,2,1,96, 5,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,22, 6,35,3,5,2,1, 1,1,6,6, 8,2,2,6,6,96
 9057, 4,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,3,96, 1,35,3,1,1,1, 2,1,6,6, 8,3,3,6,6,96
 9058, 0,2,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,4,4, 6,2,1,18, 2,59,5,6,1,1, 1,2,6,6,10,2,1,6,6,96
 9059, 0,2,6,6,6,6,96,1,1,6, 8,96,2,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,2,1,23, 6,47,4,6,4,1, 1,1,1,1,10,1,1,6,6,96
 9060, 0,6,6,6,6,6, 7,2,2,4,96,11,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,4,33, 7,35,3,4,4,1, 3,8,6,6, 6,3,3,6,6,96
 9061, 0,2,6,6,6,6, 7,2,2,1,96, 7,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,2,28, 7,12,1,5,4,1, 1,2,6,6, 8,1,1,6,6,96
 9062, 0,2,6,6,6,6,96,1,1,6, 6,96,1, 5,6,1, 1,2,3,96, 5,2,96,6,6,6,5,3, 6,2,4,21, 4,35,3,3,3,2, 4,1,1,1, 8,2,2,6,6,96
 9063, 6,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,20, 2,13,1,2,2,1, 2,1,6,6, 6,3,3,6,6,96
 9064, 2,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,96, 1,35,3,3,2,1, 1,1,6,6, 6,5,4,6,6,96
 9065, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,22, 6,46,4,5,5,1, 1,1,6,6, 8,2,1,6,6,96
 9066, 5,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,1,38, 6,35,3,2,2,1, 1,1,6,6, 8,2,2,6,6,96
 9067, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 1,2,1,24, 7,35,3,6,5,1, 1,1,6,6, 8,2,3,6,6,96
 9068, 0,2,6,6,6,6,96,1,1,6, 5,96,1, 5,6,1, 1,3,7,97,97,2,96,6,6,6,2,5, 1,1,1,23, 6,35,3,6,6,1, 1,2,6,6,10,1,1,6,6,96
 9069, 5,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,4,17, 2,59,5,4,4,1, 1,2,6,6,10,1,3,6,6,96
 9070, 0,6,6,6,6,6,97,6,2,2,96,13,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,2,19, 2,59,5,1,1,1, 1,2,6,6,10,3,1,6,6,96
 9071, 0,7,6,6,6,6,99,6,9,9,96,99,1, 3,6,1, 1,3,2, 4,96,2,96,6,6,1,2,3, 2,1,7,19, 2,11,1,1,1,9,99,9,1,2,99,9,9,6,6,96
 9072, 0,6,6,6,6,6, 3,2,2,2,96, 8,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,3,27, 6,35,3,3,3,1, 1,1,6,6, 8,2,3,6,6,96
 9073, 0,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 4,1,1,25, 3,13,1,4,4,1, 1,1,6,6, 6,2,2,6,6,96
 9074, 0,2,1,6,2,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,3, 4,2,1,18, 2,35,3,2,2,1, 1,1,6,6, 8,4,2,2,6, 5
 9075,13,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,21, 4,46,4,2,2,1, 1,1,6,6, 9,1,1,6,6,96
 9076, 7,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 1,2,1,35, 3,12,1,1,1,1, 1,2,6,6, 8,2,3,6,6,96
 9077, 0,6,6,6,6,6, 9,6,2,4,96,13,6,96,6,6,96,6,6,96,96,6,96,6,6,6,4,3, 1,1,1,23, 6,48,4,5,1,1, 3,1,6,6, 8,3,1,6,6,96
 9078, 2,2,6,6,6,6,97,2,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,3,96, 1,35,3,3,3,2, 4,1,6,6,10,3,2,6,6,96
 9079, 0,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,2, 5,1,1,18, 2,13,1,5,3,1, 2,1,6,6,10,3,1,6,6,96
 9080, 0,6,6,6,6,6,96,6,2,4,96,13,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,3, 6,2,4,24, 5,59,5,2,2,2, 5,1,6,6, 8,2,3,6,6,96
 9081, 6,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,2,40, 6,13,1,5,1,1, 1,1,6,6, 8,2,1,6,6,96
 9082, 3,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,24, 7,24,2,6,5,1, 1,1,6,6,10,2,2,6,6,96
 9083, 6,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,2, 3,2,1,17, 2,10,1,2,2,1, 1,1,6,6, 5,3,1,6,6,96
 9084, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,18, 2,12,1,3,2,1, 1,2,6,6, 8,1,1,6,6,96
 9085, 2,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,40, 4,13,1,5,4,1, 1,1,6,6, 8,2,3,6,6,96
 9086, 1,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,17, 2,10,1,3,1,1, 1,1,6,6, 8,2,1,6,6,96
 9087, 0,6,6,6,6,6,97,2,2,1,96, 8,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,21, 6,35,3,6,5,1, 3,1,6,6,10,2,1,6,6,96
 9088, 0,6,6,6,6,6,96,6,8,8,96,98,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,7,96,98,24,2,1,1,8,98,8,6,6, 5,4,4,6,6,96
 9089, 0,2,6,6,6,6,96,1,1,6, 2,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,3, 6,2,1,21, 2,11,1,1,1,1, 1,1,6,6, 8,2,2,6,6,96
 9090, 8,6,6,6,6,6, 4,6,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,2,96, 1,59,5,2,1,2, 5,1,6,6,10,3,3,6,6,96
 9091, 0,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,1,21, 4,13,1,6,6,1, 2,1,6,6,10,2,2,6,6,96
 9092, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,1,18, 2,35,3,3,3,1, 1,1,6,6, 3,1,1,6,6,96
 9093, 0,2,6,6,6,6,96,1,1,6, 6,96,1, 2,1,2, 4,5,3,96, 4,1, 6,6,6,6,2,4, 1,2,1,17, 6,35,3,6,3,1, 1,1,1,1,10,3,1,6,6,96
 9094, 6,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,22, 4,47,4,3,2,1, 1,1,6,6,10,4,3,6,6,96
 9095, 5,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,22, 4,47,4,6,2,1, 1,1,6,6,10,2,1,6,6,96
 9096, 0,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 6,2,1,18, 2,46,4,6,1,1, 1,2,6,6, 8,1,2,6,6,96
 9097, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,2,23, 4,59,5,1,1,1, 1,2,6,6, 6,3,3,6,6,96
 9098, 0,6,6,6,6,6, 7,6,2,4,96,13,1, 4,6,1, 1,3,2, 6,96,1, 6,6,6,6,2,4, 1,1,2,27, 6,12,1,4,3,1,97,1,1,2, 6,2,3,6,6,96
 9099, 8,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 4,2,1,40, 4,10,1,3,3,1, 1,1,6,6, 8,5,3,6,6,96
 9100, 3,6,6,6,6,6, 6,2,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,2, 3,1,1,96, 1,59,5,2,2,1, 1,2,6,6, 9,2,3,6,6,96
 9101, 0,2,6,6,6,6,96,1,1,6, 6,96,1, 4,6,1, 9,5,5,96, 7,2,96,6,6,6,2,3, 1,2,4,22, 7,35,3,5,2,1, 1,1,1,1, 8,1,1,6,6,96
 9102, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,3, 6,1,2,22, 6,35,3,3,3,2, 4,1,6,6, 8,2,2,6,6,96
 9103, 4,6,6,6,6,6, 2,2,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,4,96, 1,35,3,2,1,2, 5,1,6,6, 7,4,3,6,6,96
 9104, 0,6,6,6,6,6, 9,2,2,2,96, 9,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,2,4,28, 6,35,3,5,3,1, 3,2,6,6, 9,1,1,6,6,96
 9105, 4,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,20, 4,10,1,6,3,1, 1,1,6,6, 9,2,1,6,6,96
 9106, 0,6,6,6,6,6, 8,2,2,4,96,12,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 1,1,4,40, 3,35,3,4,4,2, 5,1,6,6,10,2,1,6,6,96
 9107, 0,2,6,6,6,6,96,1,1,6, 2,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,31, 6,11,1,6,1,1, 1,1,6,6, 9,2,2,6,6,96
 9108, 0,2,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,3,18, 2,59,5,1,1,1, 1,1,6,6, 7,1,2,6,6,96
 9109, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,1,19, 2,10,1,2,2,1, 1,2,6,6, 7,1,1,6,6,96
 9110, 0,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,5, 6,2,1,18, 4,13,1,2,1,1, 1,1,6,6, 5,3,4,6,6,96
 9111, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,25, 4,35,3,6,4,1, 1,1,6,6,10,2,2,6,6,96
 9112, 0,2,2,3,1,6,96,1,1,6, 5,96,2,96,6,6,96,6,6,96,96,6,96,1,2,6,5,5, 6,2,4,19, 3,24,2,2,2,1, 2,1,6,6, 7,1,3,1,6, 2
 9113, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,4,22, 4,10,1,1,1,1, 1,1,6,6, 5,4,3,6,6,96
 9114, 0,2,4,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,1,1,33, 7,48,4,3,3,1, 1,1,6,6, 8,4,3,1,6, 1
 9115, 7,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,4,19, 4,47,4,4,2,1, 1,1,6,6, 9,2,2,6,6,96
 9116, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,2,18, 3,10,1,2,2,1, 1,1,6,6, 3,4,5,6,6,96
 9117, 6,2,6,6,6,6,96,1,1,6, 2,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,18, 2,11,1,1,1,1, 1,1,6,6, 9,2,2,6,6,96
 9118, 5,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,96, 1,13,1,1,1,1, 1,1,6,6, 9,4,2,6,6,96
 9119, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,1,1,18, 2,35,3,6,3,1, 1,1,6,6, 8,3,2,6,6,96
 9120, 4,6,6,6,6,6, 7,2,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,2,15, 2,35,3,2,2,1, 1,1,6,6, 8,4,2,6,6,96
 9121, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,1,1,24, 4,24,2,4,2,1, 2,1,6,6, 8,2,2,6,6,96
 9122, 3,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,18, 2,13,1,3,2,1, 1,1,6,6,10,2,2,6,6,96
 9123, 2,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,18, 2,35,3,3,1,1, 1,1,6,6, 9,2,3,6,6,96
 9124, 0,6,6,6,6,6,99,6,9,9,96,99,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,3, 3,2,7,99,99,35,3,6,5,9,99,9,6,6,99,9,9,6,6,96
 9125, 0,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 6,2,1,18, 2,46,4,6,1,1, 1,2,6,6, 4,3,4,6,6,96
 9126, 2,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,2, 3,2,4,33, 6,46,4,2,2,1, 1,1,6,6, 9,4,2,6,6,96
 9127, 2,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,16, 4,13,1,2,2,1, 1,1,6,6,10,3,2,6,6,96
 9128, 3,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,20, 4,24,2,5,3,1, 2,1,6,6, 8,3,3,6,6,96
 9129, 0,2,1,6,3,1,96,1,1,6, 2,96,1, 2,1,2, 1,2,2,96,96,2,96,1,2,6,5,4, 4,2,1,19, 2,11,1,2,2,1, 1,1,6,6, 8,3,3,2,6, 2
 9130, 2,2,6,6,6,6,96,1,1,6, 2,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,40, 2,11,1,6,4,1, 1,1,6,6,10,3,3,6,6,96
 9131, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,96, 1,35,3,2,1,1, 1,1,6,6, 8,4,2,6,6,96
 9132, 0,2,3,1,1,6,96,1,1,6, 3,96,1, 2,2,7, 8,5,3,96,96,7,96,6,6,6,6,1, 6,1,1,23, 4,12,1,4,4,1, 1,2,1,1,97,3,3,2,6, 2
 9133, 0,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,1,1,96, 1,48,4,1,1,1, 1,2,6,6,10,3,1,6,6,96
 9134, 4,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,36, 6,47,4,3,1,1, 1,1,6,6, 8,2,2,6,6,96
 9135, 6,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,1,2,22, 6,24,2,1,1,1, 2,1,6,6, 8,2,1,6,6,96
 9136, 1,1,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,4,4, 1,1,1,36, 4,46,4,6,4,1, 1,1,6,6, 8,2,2,6,6,96
 9137, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,3,18, 2,12,1,3,2,2, 5,1,6,6,10,2,2,6,6,96
 9138, 4,2,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,4,17, 2,59,5,3,2,1, 1,2,6,6,10,3,3,6,6,96
